1	1	1	YOR202W	DMA1
1	1	2	YOR202W	DMA1
1	1	3	YOR202W	DMA1
1	1	4	YOR202W	DMA1
1	1	5	YOR202W	DMA1
1	1	6	YOR202W	DMA1
1	1	7	YOR202W	DMA1
1	1	8	YOR202W	DMA1
1	1	9	YOR202W	DMA1
1	1	10	YOR202W	DMA1
1	1	11	YOR202W	DMA1
1	1	12	YOR202W	DMA1
1	1	13	YOR202W	DMA1
1	1	14	YOR202W	DMA1
1	1	15	YOR202W	DMA1
1	1	16	YOR202W	DMA1
1	1	17	YOR202W	DMA1
1	1	18	YOR202W	DMA1
1	1	19	YOR202W	DMA1
1	1	20	YOR202W	DMA1
1	1	21	YOR202W	DMA1
1	1	22	YOR202W	DMA1
1	1	23	YOR202W	DMA1
1	1	24	YOR202W	DMA1
1	2	1	YOR202W	DMA1
1	2	2	YBR030W	DMA193
1	2	3	YBR138C	DMA290
1	2	4	YBR028C	DMA194
1	2	5	YBR137W	DMA291
1	2	6	YBR027C	DMA195
1	2	7	YBR134W	DMA292
1	2	8	YBR026C	DMA196
1	2	9	YBR132C	DMA293
1	2	10	YBR025C	DMA197
1	2	11	YBR131W	DMA294
1	2	12	YBR024W	DMA198
1	2	13	YBR130C	DMA295
1	2	14	YBR023C	DMA199
1	2	15	YBR129C	DMA296
1	2	16	YBR022W	DMA200
1	2	17	YBR128C	DMA297
1	2	18	YBR020W	DMA201
1	2	19	YBR126C	DMA298
1	2	20	YBR019C	DMA202
1	2	21	YBR125C	DMA299
1	2	22	YBR018C	DMA203
1	2	23	YBR122C	DMA300
1	2	24	YOR202W	DMA1
1	3	1	YOR202W	DMA1
1	3	2	YAL017W	DMA13
1	3	3	YBL032W	DMA110
1	3	4	YAL015C	DMA14
1	3	5	YBL031W	DMA111
1	3	6	YAL014C	DMA15
1	3	7	YBL029W	DMA112
1	3	8	YAL013W	DMA16
1	3	9	YBL028C	DMA113
1	3	10	YAL011W	DMA17
1	3	11	YBL027W	DMA114
1	3	12	YAL010C	DMA18
1	3	13	YBL025W	DMA115
1	3	14	YAL008W	DMA19
1	3	15	YBL024W	DMA116
1	3	16	YAL007C	DMA20
1	3	17	YBL021C	DMA117
1	3	18	YAL005C	DMA21
1	3	19	YBL019W	DMA118
1	3	20	YAL004W	DMA22
1	3	21	YBL017C	DMA119
1	3	22	YAL002W	DMA23
1	3	23	YBL016W	DMA120
1	3	24	YOR202W	DMA1
1	4	1	YOR202W	DMA1
1	4	2	YBR045C	DMA205
1	4	3	YBR156C	DMA302
1	4	4	YBR044C	DMA206
1	4	5	YBR151W	DMA303
1	4	6	YBR043C	DMA207
1	4	7	YBR150C	DMA304
1	4	8	YBR042C	DMA208
1	4	9	YBR149W	DMA305
1	4	10	YBR041W	DMA209
1	4	11	YBR148W	DMA306
1	4	12	YBR040W	DMA210
1	4	13	YBR147W	DMA307
1	4	14	YBR036C	DMA211
1	4	15	YBR146W	DMA308
1	4	16	YBR034C	DMA212
1	4	17	YBR145W	DMA309
1	4	18	YBR033W	DMA213
1	4	19	YBR144C	DMA310
1	4	20	YBR032W	DMA214
1	4	21	YBR141C	DMA311
1	4	22	YBR031W	DMA215
1	4	23	YBR139W	DMA312
1	4	24	YOR202W	DMA1
1	5	1	YOR202W	DMA1
1	5	2	YAL031C	DMA25
1	5	3	YBL052C	DMA122
1	5	4	YAL030W	DMA26
1	5	5	YBL051C	DMA123
1	5	6	YAL029C	DMA27
1	5	7	YBL049W	DMA124
1	5	8	YAL028W	DMA28
1	5	9	YBL048W	DMA125
1	5	10	YAL027W	DMA29
1	5	11	YBL047C	DMA126
1	5	12	YAL026C	DMA30
1	5	13	YBL046W	DMA127
1	5	14	YAL023C	DMA31
1	5	15	YBL043W	DMA128
1	5	16	YAL022C	DMA32
1	5	17	YBL042C	DMA129
1	5	18	YAL020C	DMA33
1	5	19	YBL039C	DMA130
1	5	20	YAL019W	DMA34
1	5	21	YBL037W	DMA131
1	5	22	YAL018C	DMA35
1	5	23	YBL036C	DMA132
1	5	24	YOR202W	DMA1
1	6	1	YOR202W	DMA1
1	6	2	YBR058C	DMA217
1	6	3	YBR169C	DMA314
1	6	4	YBR057C	DMA218
1	6	5	YBR168W	DMA315
1	6	6	YBR056W	DMA219
1	6	7	YBR166C	DMA316
1	6	8	YBR054W	DMA220
1	6	9	YBR165W	DMA317
1	6	10	YBR053C	DMA221
1	6	11	YBR164C	DMA318
1	6	12	YBR052C	DMA222
1	6	13	YBR162W-A	DMA319
1	6	14	YBR051W	DMA223
1	6	15	YBR162C	DMA320
1	6	16	YBR050C	DMA224
1	6	17	YBR161W	DMA321
1	6	18	YBR048W	DMA225
1	6	19	YBR159W	DMA322
1	6	20	YBR047W	DMA226
1	6	21	YBR158W	DMA323
1	6	22	YBR046C	DMA227
1	6	23	YBR157C	DMA324
1	6	24	YOR202W	DMA1
1	7	1	YOR202W	DMA1
1	7	2	YAL054C	DMA37
1	7	3	YBL064C	DMA134
1	7	4	YAL053W	DMA38
1	7	5	YBL063W	DMA135
1	7	6	YAL051W	DMA39
1	7	7	YBL062W	DMA136
1	7	8	YAL049C	DMA40
1	7	9	YBL061C	DMA137
1	7	10	YAL045C	DMA41
1	7	11	YBL060W	DMA138
1	7	12	YAL042C-A	DMA42
1	7	13	YBL059W	DMA139
1	7	14	YAL042W	DMA43
1	7	15	YBL057C	DMA140
1	7	16	YAL040C	DMA44
1	7	17	YBL056W	DMA141
1	7	18	YAL037W	DMA45
1	7	19	YBL055C	DMA142
1	7	20	YAL036C	DMA46
