2	2	2	YEL034W	TSA750
2	2	3	YMR154C	DMA3750
2	2	4	YBR253W	TSA1068
2	2	5	YDL220C	TSA881
2	2	6	YGR113W	TSA240
2	2	7	YBR082C	DMA245
2	2	8	YBR070C	TSA1061
2	2	9	YKL074C	DMA2820
2	2	10	YDR303C	TSA503
2	2	11	YNL079C	DMA3988
2	2	12	YPL101W	DMA4843
2	2	13	YFL039C	TSA904
2	2	14	YHR122W	TSA1208
2	2	15	YNL102W	TSA897
2	2	16	YLR078C	TSA199
2	2	17	YOR149C	TSA849
2	2	18	YFL009W	TSA878
2	2	19	YAR019C	TSA882
2	2	20	YPR055W	TSA364
2	2	21	YFL013C	DMA5282
2	2	22	YJR065C	TSA297
2	2	23	YGR092W	DMA1850
2	2	24	YMR271C	DMA3865
2	3	1	YMR271C	DMA3865
2	3	2	YFL039C	TSA72
2	3	3	YFL034C-B	TSA939
2	3	4	YDR060W	TSA250
2	3	5	YLR100W	TSA1172
2	3	6	YML065W	TSA1170
2	3	7	YLL031C	TSA959
2	3	8	YNL061W	TSA627
2	3	9	YKL189W	TSA892
2	3	10	YNL262W	TSA20
2	3	11	YLR045C	TSA545
2	3	12	YGR099W	TSA604
2	3	13	YFR031C	TSA522
2	3	14	YGL022W	TSA544
2	3	15	YBL050W	TSA45
2	3	16	YDL213C	DMA796
2	3	17	YOL034W	TSA727
2	3	18	YHR052W	TSA713
2	3	19	YDL105W	TSA993
2	3	20	YHR166C	TSA87
2	3	21	YGL092W	TSA977
2	3	22	YPR133C	TSA1011
2	3	23	YDR158W	DMA938
2	3	24	YMR271C	DMA3865
2	4	1	YMR271C	DMA3865
2	4	2	YDL207W	TSA919
2	4	3	YOR181W	TSA924
2	4	4	YOR257W	TSA151
2	4	5	YML001W	DMA3511
2	4	6	YLR418C	DMA3477
2	4	7	YGL145W	TSA271
2	4	8	YGL115W	DMA1678
2	4	9	YEL055C	TSA595
2	4	10	YDR437W	TSA1014
2	4	11	YDL105W	TSA992
2	4	12	YFR004W	TSA521
2	4	13	YJL085W	TSA848
2	4	14	YDL008W	TSA783
2	4	15	YJL035C	TSA1099
2	4	16	YDR087C	TSA181
2	4	17	YBR109C	TSA157
2	4	18	YDR189W	TSA251
2	4	19	YNL002C	TSA1159
2	4	20	YKL089W	TSA113
2	4	21	YNL153C	DMA4055
2	4	22	YPL057C	DMA4803
2	4	23	YOR075W	TSA212
2	4	24	YMR271C	DMA3865
2	5	1	YMR271C	DMA3865
2	5	2	YGR211W	TSA547
2	5	3	YDR196C	TSA1204
2	5	4	YDL017W	TSA131
2	5	5	YAL011W	DMA17
2	5	6	YHR036W	TSA1041
2	5	7	YFL034C-B	TSA610
2	5	8	YLR212C	TSA717
2	5	9	YJR074W	DMA2663
2	5	10	YPR175W	TSA349
2	5	11	YLR005W	TSA1132
2	5	12	YHR085W	TSA1217
2	5	13	YAR019C	TSA821
2	5	14	YDR145W	TSA515
2	5	15	YBR211C	TSA716
2	5	16	YGR264C	TSA35
2	5	17	YFL009W	TSA334
2	5	18	YDR245W	DMA1003
2	5	19	YBR142W	TSA1109
2	5	20	YKL069W	DMA2802
2	5	21	YDR156W	DMA940
2	5	22	YIR012W	TSA617
2	5	23	YPR103W	TSA917
2	5	24	YMR271C	DMA3865
2	6	1	YMR271C	DMA3865
2	6	2	YDL143W	TSA729
2	6	3	YKR092C	DMA3002
2	6	4	YKR002W	TSA194
2	6	5	YEL034W	TSA749
2	6	6	YBL041W	TSA1064
2	6	7	YDR460W	TSA951
2	6	8	YNL075W	TSA556
2	6	9	YDL111C	TSA1091
2	6	10	YMR296C	TSA600
