YLR276C	12	324000	1078177
YDL222C	4	1	418300
YKL079W	11	1	666800
YFR044C	6	1	270161
YBR210W	2	361500	813184
YPL103C	16	1	948066
YIL103W	9	1	439888
YBR269C	2	619900	813184
YFR033C	6	139600	270161
YDR283C	4	657500	1402000
YJR096W	10	382600	745751
YLR281C	12	352100	1045300
YJR116W	10	370800	745751
YKL027W	11	69800	666800
YGR143W	7	557600	1080800
YER007C-A	5	1	367700
YGR112W	7	546400	1030500
YNR022C	14	344400	784300
YLR256W	12	505200	877100
YGL229C	7	1	446300
YDR041W	4	283000	875800
YBR125C	2	241800	813184
YDR409W	4	837800	1531900
YLR356W	12	541200	1024200
YBR221C	2	419500	813184
YIL133C	9	1	389300
YDR169C-A	4	479600	1113800
YJL094C	10	1	514200
YKL057C	11	35600	666800
YGL098W	7	1	634800
YJR056C	10	300500	745751
YDR097C	4	319900	1164800
YNL014W	14	402600	784300
YER067W	5	1	462200
YJL121C	10	1	524500
YGR161C	7	594000	1090900
YOR151C	15	1	896800
YHR062C	8	1	562600
YPL069C	16	145800	948066
YAL067C	1	1	230200
YDL213C	4	1	457900
YIL132C	9	1	401500
YCL068C	3	1	41900
YBR149W	2	127200	813184
YGL216W	7	1	536000
YDR317W	4	837700	1368200
YFL031W	6	1	270161
YDR478W	4	788900	1531900
YLR194C	12	265600	696900
YKL015W	11	186100	626900
YGR210C	7	602000	1090900
YKL214C	11	1	365600
YKL197C	11	1	306900
YMR020W	13	85100	568700
YBL020W	2	1	558400
YJL145W	10	1	470400
YIR007W	9	39200	439888
YJL201W	10	1	239600
YLR314C	12	221400	1078177
YOL164W-A	15	1	34200
YLR013W	12	1	424200
YNL126W	14	1	759500
YBR132C	2	166300	813184
YKL040C	11	135900	517900
YPL192C	16	1	644500
YNL106C	14	1	784300
YNL004W	14	403900	784300
YOR327C	15	652400	1091291
YDR361C	4	843200	1531900
YOR378W	15	777200	1091291
YFL054C	6	1	270161
YGL158W	7	1	574800
YFR015C	6	1	270161
YKL175W	11	1	342800
YMR230W	13	358100	924400
YOL139C	15	1	555000
YIL092W	9	12400	439888
YBR207W	2	322000	813184
YNL067W-B	14	1	784300
YNL269W	14	1	371000
YOL073C	15	1	531000
YLR321C	12	519700	856400
YOR266W	15	450300	1091291
YPR199C	16	669600	948066
YPL194W	16	1	837800
YIL014W	9	21500	439888
YGR052W	7	291100	1090900
YLR221C	12	234500	806600
YDR184C	4	481700	1113800
YJR161C	10	463100	745751
YNL167C	14	1	461500
YKL210W	11	1	295800
YNL221C	14	1	665500
YOR278W	15	585600	1091291
YOR365C	15	794800	1091291
YDL244W	4	1	215100
YNL085W	14	1	784300
YGL061C	7	1	878000
YDR394W	4	779100	1531900
YPL210C	16	1	791600
YAR014C	1	1	230200
YLL052C	12	1	386000
YOR087W	15	234900	905900
YHR159W	8	66000	562600
YPL132W	16	1	562600
YOL055C	15	1	895700
YPR093C	16	331600	948066
YJL089W	10	1	695800
YOL082W	15	1	349500
YBL040C	2	1	427900
YOL155C	15	1	324600
YOR148C	15	313700	896800
YNL108C	14	1	784300
YDR421W	4	1064100	1531900
YOR065W	15	1	820800
YMR301C	13	690700	924400
YGR186W	7	529900	1090900
YDR294C	4	732400	1457700
YAL049C	1	1	222600
YFR002W	6	1	270161
YBR267W	2	463000	813184
YBR285W	2	467400	813184
YMR011W	13	1	580400
YPR194C	16	677500	948066
YGR089W	7	382300	982500
YBL029W	2	1	813184
YDR325W	4	793800	1531900
YER185W	5	322200	576874
YBR181C	2	417000	780900
YFL033C	6	1	249700
YGR154C	7	352800	1090900
YKL095W	11	1	666800
YIR004W	9	41300	439888
YIL135C	9	1	321700
YBL005W	2	1	607100
YOR078W	15	156500	717500
YGL171W	7	1	399200
YOR275C	15	507300	1091291
YOR389W	15	898000	1091291
YOR243C	15	265600	1075500
YLR130C	12	146200	769100
YER022W	5	1	509100
YBR057C	2	58300	734200
YPL269W	16	1	505000
YDR513W	4	1125200	1531900
YGL047W	7	1	765300
YGL262W	7	1	35600
YNL059C	14	346300	784300
YJR108W	10	402600	667300
YJL185C	10	1	472800
YER164W	5	1	576874
YBL101C	2	1	500200
YPR055W	16	154500	948066
YML017W	13	51900	482400
YHR037W	8	1	535600
YLR032W	12	1	473300
YOR274W	15	475100	981000
YHR069C	8	1	562600
YCR004C	3	1	220200
YOR232W	15	293200	993500
YGR281W	7	818200	1090900
YGR116W	7	244200	1066200
YMR213W	13	375000	924400
YLR089C	12	1	710300
YER092W	5	1	576874
YPR015C	16	150900	848500
YGL113W	7	1	660800
YLR154C	12	177100	773100
YGR256W	7	784700	1090900
YEL042W	5	1	210000
YPR048W	16	228500	948066
YEL020C	5	1	484100
YHL013C	8	1	119700
YOL060C	15	1	438300
YGR009C	7	213400	923700
YNL208W	14	1	503900
YOR059C	15	185600	655600
YCL005W	3	1	316600
YNL232W	14	1	784300
YLR014C	12	1	286900
YEL019C	5	1	357900
YDR120C	4	205400	1282500
YER126C	5	1	576874
YMR227C	13	337700	924400
YPR186C	16	683100	948066
YNL121C	14	1	698000
YGR194C	7	568800	1090900
YDR486C	4	1139800	1531900
YJL192C	10	1	547000
YBR040W	2	32500	688000
YDR522C	4	1256900	1531900
YOR238W	15	443000	993900
YPL274W	16	1	262900
YFL022C	6	1	270161
YBL047C	2	1	447600
YEL051W	5	1	300000
YDR265W	4	658500	1326600
YLL023C	12	1	358300
YKL203C	11	1	471200
YOL004W	15	1	599000
YGL186C	7	1	629200
YPL209C	16	1	385900
YDR439W	4	1059400	1531900
YGR014W	7	270900	866100
YGL050W	7	123600	739900
YER179W	5	211700	576874
YLR333C	12	546400	1021700
YDL036C	4	1	828900
YCL069W	3	1	90300
YMR032W	13	83700	629200
YMR150C	13	154400	924400
YFL007W	6	1	270161
YDL129W	4	1	694800
YDR063W	4	308400	932400
YOL044W	15	1	751400
YPL099C	16	88100	747400
YHR087W	8	1	501900
YGR238C	7	575800	1090900
YCR012W	3	1	220200
YER035W	5	1	510500
YDL084W	4	1	758900
YDR201W	4	470800	1273400
YOR177C	15	225000	918300
YDR254W	4	330000	1367300
YPR128C	16	386500	948066
YLR105C	12	1	762200
YML091C	13	1	209300
YHR148W	8	117500	562600
YHR191C	8	1	562600
YDL110C	4	1	533500
YDL098C	4	1	794300
YDR301W	4	524300	1531900
YJL053W	10	1	745751
YPR104C	16	567800	948066
YMR069W	13	121100	680500
YDR255C	4	764100	1307400
YIR025W	9	210900	439888
YPR151C	16	422500	948066
YGR225W	7	567700	1090900
YOR381W-A	15	567200	1091291
YGL006W	7	236700	880900
YPL006W	16	96800	841700
YKR005C	11	220500	666800
YMR001C-A	13	1	686700
YKR067W	11	358200	666800
YMR143W	13	335600	737600
YNL310C	14	1	380800
YML028W	13	1	628500
YOR080W	15	279300	685800
YLL001W	12	1	466700
YOR168W	15	182900	990100
YDR052C	4	90500	1129000
YNL189W	14	1	784300
YMR043W	13	93700	629100
YPR173C	16	579600	948066
YGR249W	7	591400	1090900
YHL010C	8	1	498400
YML077W	13	1	567300
YER013W	5	1	576874
YDR223W	4	542700	1129300
YMR269W	13	290700	924400
YLR312C-B	12	474300	1078177
YMR092C	13	138000	843600
YER103W	5	1	576874
YLR143W	12	184500	741000
YLR043C	12	1	470200
YJL008C	10	201300	650400
YDL018C	4	1	732000
YPR085C	16	192800	948066
YDR524W-C	4	1143200	1531900
YJR062C	10	1	745751
YHR206W	8	202800	562600
YBR035C	2	1	601400
YPR160W	16	621700	943900
YMR191W	13	598200	676300
YBL060W	2	1	335400
YML035C	13	1	586500
YNL181W	14	1	784300
YLR050C	12	1	534600
YHL039W	8	1	99500
YDL136W	4	1	777200
YNL144C	14	1	784300
YFL010W-A	6	1	270161
YBR019C	2	146900	320800
YKL056C	11	83400	577600
YGL008C	7	35800	1090900
YFL025C	6	1	270161
YKL009W	11	155500	666800
YIL144W	9	1	398300
YFL052W	6	1	239400
YNL307C	14	1	313800
YBR156C	2	268800	813184
YNL278W	14	1	363400
YPL068C	16	99900	717800
YCL057C-A	3	1	316600
YJR057W	10	159800	745751
YJL126W	10	3200	328500
YGL011C	7	183300	1090900
YJL159W	10	1	469100
YDR077W	4	190600	986600
YHR063C	8	92400	443500
YLR248W	12	405000	875300
YBR148W	2	123800	813184
YDL245C	4	1	209200
YDR316W	4	801900	1511700
YMR093W	13	222600	748700
YPL033C	16	220500	758000
YLR317W	12	313400	1078177
YCL052C	3	1	316600
YPL195W	16	1	700600
YDR352W	4	864100	1471300
YNR003C	14	1	784300
YCL044C	3	1	156400
YDL210W	4	1	636100
YDR376W	4	769600	1531900
YAL059W	1	1	230200
YDR003W-A	4	125100	1037900
YNL007C	14	1	784300
YFR023W	6	1	270161
YNL127W	14	1	784300
YDR089W	4	267600	968300
YKL014C	11	219100	561500
YLR237W	12	265800	849400
YLR445W	12	721600	1078177
YMR021C	13	1	635800
YHR055C	8	1	449500
YPL216W	16	1	562300
YJR040W	10	247000	745751
YPR119W	16	136700	936600
YPR103W	16	344200	948066
YDR378C	4	886800	1531900
YBL086C	2	1	549200
YKL176C	11	1	563200
YIR027C	9	196200	439888
YDR249C	4	680900	1209300
YDL108W	4	1	657700
YGL191W	7	1	439700
YJL104W	10	1	745751
YOR296W	15	584400	1091291
YFL041W	6	1	261300
YJL168C	10	1	481800
YDR145W	4	242500	1286000
YFL009W	6	1	270161
YDL174C	4	1	630000
YER091C	5	1	576874
YJL062W	10	1	633000
YPL085W	16	1	770200
YDL103C	4	1	650500
YLR297W	12	471800	1078177
YDL203C	4	1	648200
YPL020C	16	251800	910900
YLR215C	12	325400	935400
YML082W	13	1	384300
YLR363W-A	12	613200	1078100
YLR439W	12	763600	1078177
YMR287C	13	546500	924400
YDR216W	4	622000	1193900
YIL120W	9	105300	185300
YBR030W	2	1	813184
YBR219C	2	188400	813184
YPL162C	16	1	536900
YOL054W	15	1	430300
YPR152C	16	619700	948066
YBR220C	2	179900	813184
YPL131W	16	48400	563500
YIL115C	9	1	358200
YPL007C	16	89700	834400
YGL233W	7	1	606100
YEL075C	5	1	316400
YCL027W	3	1	212400
YGR113W	7	1	1090900
YLR251W	12	469800	879700
YLR319C	12	503300	1078177
YKL033W-A	11	140800	580900
YNL190W	14	1	523400
YDL109C	4	61800	633900
YOL053W	15	1	435200
YHR029C	8	1	236500
YGR209C	7	609700	1090900
YIR021W-A	9	208100	439888
YIL031W	9	1	439888
YDR295C	4	649600	1472100
YMR168C	13	213400	784800
YLR104W	12	1	687100
YGR155W	7	584000	998400
YMR300C	13	540300	924400
YBR284W	2	193400	813184
YDR108W	4	1	1531900
YNR049C	14	1	784300
YDR192C	4	470300	1123600
YOL112W	15	1	396700
YAL063C-A	1	1	111000
YPR108W-A	16	512500	948066
YGR048W	7	121200	1009600
YLR342W	12	414900	1078177
YOL083W	15	1	519600
YLR335W	12	520700	1078177
YJR102C	10	111900	745751
YPL089C	16	129800	834400
YHR134W	8	90500	562600
YOR020C	15	1	582900
YBL028C	2	1	375600
YGL131C	7	1	675900
YBR186W	2	199200	813184
YBR164C	2	187500	813184
YIL153W	9	1	312500
YIL164C	9	1	335500
YJR088C	10	266400	745751
YGR218W	7	296900	1090900
YHR074W	8	1	514700
YJL217W	10	1	341900
YIL102C	9	1	439888
YLR368W	12	568200	1078177
YBR016W	2	1	521100
YPR083W	16	327800	948066
YKL089W	11	103000	583800
YOR006C	15	1	721700
YBR131W	2	188900	813184
YER082C	5	1	576874
YAL011W	1	1	230200
YBR244W	2	504000	813184
YIL055C	9	1	439888
YPL053C	16	125800	772500
YGL243W	7	1	371900
YGR086C	7	427400	1023800
YBR179C	2	284900	813184
YDR282C	4	729500	1531900
YPL155C	16	1	538100
YJR097W	10	379100	745751
YOL094C	15	1	388600
YAL002W	1	1	230200
YJL095W	10	1	546200
YIL079C	9	13100	400500
YGR142W	7	554500	1039100
YHL048C-A	8	1	61800
YPL100W	16	114200	515200
YLR257W	12	414500	882600
YGL202W	7	1	1090900
YOR077W	15	190200	892500
YOR161C	15	1	1091291
YOR046C	15	1	717500
YBL026W	2	1	690300
YMR220W	13	431000	924400
YEL018W	5	1	576874
YDR121W	4	301800	1064900
YER125W	5	1	576874
YDR432W	4	1053000	1531900
YGR195W	7	567000	1090900
YPL211W	16	1	564500
YDL077C	4	1	656600
YOR222W	15	427700	990800
YEL021W	5	1	359400
YOL061W	15	1	458200
YHR174W	8	177600	545000
YGL104C	7	1	732200
YER152C	5	1	576874
YLR015W	12	1	437800
YHR116W	8	1	562600
YPL259C	16	1	348800
YDR523C	4	1234300	1531900
YPL220W	16	1	363200
YIL050W	9	1	439888
YDL217C	4	1	378400
YHR210C	8	220800	562600
YPL198W	16	1	565000
YDR167W	4	464400	1110600
YBR237W	2	73100	813184
YLR464W	12	803900	1078177
YJL191W	10	1	704000
YPL002C	16	228300	814000
YMR219W	13	448500	868400
YLR055C	12	1	719600
YGR017W	7	113700	1000800
YDR031W	4	125100	739600
YJR061W	10	1	721300
YBR038W	2	1	813184
YOR213C	15	197300	1091291
YOR039W	15	1	613400
YDL037C	4	1	1033800
YHR036W	8	1	562600
YHR016C	8	1	264200
YLR450W	12	749700	1078177
YPL202C	16	1	396500
YDR191W	4	517000	1215800
YGL224C	7	1	419800
YIL017C	9	14900	439888
YOR326W	15	512600	1091291
YLR396C	12	663400	1078177
YKL071W	11	1	565400
YGR214W	7	554500	1090900
YDR132C	4	305200	1127900
YGR065C	7	1	1090900
YGL066W	7	91900	857800
YBR265W	2	336200	813184
YDR185C	4	518900	1127400
YHL043W	8	1	253900
YPR070W	16	268900	948066
YBR084C-A	2	176000	715600
YAR042W	1	1	230200
YJR075W	10	290000	745751
YHR207C	8	167000	562600
YPR198W	16	740600	948066
YHL038C	8	1	562600
YEL049W	5	1	269600
YDL166C	4	1	582400
YLL053C	12	1	289900
YDR425W	4	940400	1531900
YKR045C	11	215700	666800
YBL007C	2	1	813184
YGR060W	7	352400	1009200
YLL029W	12	1	536600
YCL064C	3	1	140600
YML076C	13	1	562300
YER174C	5	429800	576874
YML029W	13	1	529200
YCL048W	3	1	93700
YDR151C	4	447500	1072200
YOR152C	15	227700	901200
YDL240W	4	1	405500
YGL219C	7	1	367200
YLR127C	12	1	1078177
YGL031C	7	1	747100
YDR454C	4	896800	1531900
YCR048W	3	1	242900
YCR033W	3	1	316600
YGL121C	7	1	627200
YGR124W	7	389200	1046600
YDR104C	4	239600	1487900
YDR222W	4	587100	1159700
YLR455W	12	877700	1078177
YBL067C	2	1	441500
YHR098C	8	1	562600
YML034W	13	1	479100
YDL135C	4	1	545300
YPR023C	16	337600	860800
YLR042C	12	1	470700
YNL300W	14	1	784300
YLR144C	12	162000	642100
YEL072W	5	1	248900
YKR059W	11	69200	666800
YIL152W	9	1	312700
YPR058W	16	274000	866700
YDL020C	4	1	1099600
YMR307W	13	326600	924400
YOR123C	15	378800	888600
YML061C	13	1	461400
YAL019W	1	1	204700
YDL182W	4	1	530400
YJL186W	10	1	386400
YHR101C	8	1	562600
YER163C	5	1	576874
YER132C	5	226000	576874
YLR344W	12	527000	946900
YGR295C	7	868600	1090900
YBR069C	2	1	652200
YLR064W	12	1	511900
YML016C	13	1	564000
YGR077C	7	396500	1090900
YCR104W	3	101700	316600
YLR133W	12	179600	851500
YPL280W	16	1	80200
YDL017W	4	1	870200
YDR512C	4	1170500	1531900
YDR113C	4	284000	1110400
YLL031C	12	1	1004200
YOR348C	15	730900	1091291
YLR033W	12	1	580300
YER039C-A	5	1	489400
YGR255C	7	808200	1090900
YKL049C	11	34000	666800
YNL138W	14	1	719800
YGL110C	7	60400	617400
YDL051W	4	1	799900
YDR179W-A	4	554400	1072000
YGL263W	7	1	63300
YKL183C-A	11	1	409200
YMR242C	13	188000	924400
YGR073C	7	425600	922900
YLR120C	12	1	686900
YCL001W-B	3	1	220200
YEL043W	5	1	295600
YMR077C	13	194200	689800
YPL183C	16	1	555700
YDR166C	4	208100	1199300
YKR088C	11	1	666800
YPR118W	16	78800	948066
YBR198C	2	119100	813184
YJR036C	10	263300	728900
YPR056W	16	217700	948066
YBL002W	2	26000	551100
YJL005W	10	1	745751
YGR204C-A	7	606400	1090900
YJL050W	10	1	745751
YDL192W	4	1	716700
YDR146C	4	538100	1112500
YKR063C	11	300200	666800
YBR112C	2	232700	805500
YJL105W	10	1	745751
YBL081W	2	1	187700
YDR248C	4	518700	1307300
YJR016C	10	1	687600
YFL040W	6	1	270161
YJL146W	10	1	745751
YDL100C	4	1	799500
YFL008W	6	1	270161
YDR337W	4	719900	1531900
YGL055W	7	30700	739800
YJL061W	10	1	629700
YOR049C	15	116600	708800
YBR080C	2	1	813184
YMR206W	13	430500	861000
YLR216C	12	251800	700700
YMR017W	13	1	764900
YDR217C	4	616200	1185200
YPL094C	16	1	740600
YNL020C	14	1	784300
YPL023C	16	97500	849500
YLR290C	12	333600	1078177
YER090W	5	1	574200
YIL123W	9	1	427600
YCL029C	3	1	246800
YOR231W	15	381200	1012800
YDR458C	4	1208200	1531900
YMR035W	13	1	655300
YDR231C	4	454800	1242100
YOR291W	15	517500	1091291
YKL117W	11	1	389700
YOR178C	15	380400	980200
YBR182C-A	2	330000	813184
YKR011C	11	212700	666800
YDR159W	4	474400	1067700
YML005W	13	1	557200
YNL193W	14	1	643300
YMR059W	13	107800	715000
YDR062W	4	1	1007200
YML058W	13	1	462900
YBR188C	2	236300	813184
YJL043W	10	1	745751
YGL027C	7	51600	745400
YJR076C	10	125200	745751
YHR190W	8	1	562600
YLR106C	12	98300	539500
YPR005C	16	199500	855100
YKR065C	11	271700	666800
YKL157W	11	1	614600
YCR075W-A	3	188500	316600
YBR003W	2	79400	416600
YDR200C	4	1	1531900
YEL023C	5	1	426600
YPR105C	16	182100	948066
YEL073C	5	1	402500
YPR129W	16	482400	948066
YGR260W	7	702400	1090900
YLR271W	12	554400	1078177
YPL083C	16	1	759100
YDR357C	4	680600	1495400
YMR135C	13	43200	867200
YLR201C	12	255900	702500
YJR125C	10	467300	745751
YJL147C	10	1	528000
YHR082C	8	1	562600
YJR021C	10	79700	745751
YLR274W	12	337800	968400
YBR076W	2	170200	813184
YBR247C	2	1	813184
YLR185W	12	255200	710500
YPL054W	16	98500	748800
YLR398C	12	826900	1078177
YPL149W	16	25200	519200
YBR102C	2	183600	813184
YPL158C	16	1	525800
YJR143C	10	432100	745751
YIL101C	9	1	387100
YBR165W	2	261100	813184
YGR245C	7	263800	1090900
YDL220C	4	1	444600
YGR170W	7	574300	1090900
YHR075C	8	1	534600
YKL004W	11	174700	666800
YLR157C	12	224300	760000
YNL042W-B	14	1	784300
YGR076C	7	325600	1048500
YFR031C	6	1	270161
YPL154C	16	1	948066
YHR019C	8	1	435200
YJR129C	10	372000	745751
YDR281C	4	821000	1265700
YGL203C	7	1	452700
YIL149C	9	1	375600
YPL101W	16	1	680700
YGR138C	7	404900	1015900
YPL075W	16	1	748600
YLR258W	12	459400	880100
YIL023C	9	230600	364600
YNR015W	14	1	784300
YJR098C	10	1	745751
YIL078W	9	1	431300
YOL098C	15	1	458200
YOR047C	15	78700	602100
YFL024C	6	1	270161
YPL243W	16	1	421900
YGL009C	7	1	700800
YHR176W	8	105600	562600
YGR163W	7	399800	1090900
YGL126W	7	1	782700
YKL022C	11	1	666800
YEL040W	5	1	576874
YKL055C	11	66400	569800
YOR012W	15	107300	610300
YDR368W	4	563300	1425000
YJL158C	10	1	435400
YMR299C	13	649600	924400
YJR050W	10	125900	745751
YOR156C	15	284600	834400
YER061C	5	1	576874
YKL008C	11	194800	666800
YDR375C	4	913400	1531900
YIR001C	9	1	439888
YKL195W	11	1	513700
YGL210W	7	1	629800
YDR088C	4	151600	1055100
YDR320C	4	768700	1531900
YKL042W	11	62000	666800
YLR376C	12	583100	1078177
YNL158W	14	1	784300
YNL066W	14	1	784300
YPL112C	16	1	741800
YPL030W	16	224100	732300
YAL058W	1	1	160100
YDR452W	4	1063200	1531900
YLR316C	12	1	1078177
YDR508C	4	1171400	1531900
YFR022W	6	1	270161
YLR159C-A	12	279900	695300
YGL225W	7	1	725300
YIL016W	9	129600	439888
YJL098W	10	1	527800
YLR293C	12	611800	865600
YLR451W	12	776300	1078177
YFR017C	6	1	270161
YAR023C	1	1	230200
YLR342W-A	12	472100	1078177
YML108W	13	1	353800
YHR017W	8	1	453000
YBL054W	2	1	542800
YOR352W	15	789300	1091291
YDR534C	4	1327800	1531900
YMR310C	13	557900	924400
YLR323C	12	266000	1078177
YOL028C	15	97200	631600
YDR186C	4	526600	1078200
YBR103W	2	187200	751100
YBL038W	2	1	565400
YML117W	13	1	446200
YGL067W	7	1	547200
YDR424C	4	1038800	1531900
YGR189C	7	847500	960900
YHL042W	8	1	256100
YOR332W	15	556700	1091291
YIR003W	9	118700	439888
YOR069W	15	230300	896200
YGR038W	7	367700	821000
YOL122C	15	1	302000
YOR363C	15	821900	1091291
YHR086W-A	8	1	562600
YNL087W	14	1	775500
YFL029C	6	1	270161
YNL223W	14	1	501700
YBR227C	2	37200	813184
YLR318W	12	335800	963400
YBR278W	2	385600	813184
YLR378C	12	496500	1078177
YHR157W	8	1	562600
YOR067C	15	145200	840700
YNL024C-A	14	339000	720300
YGL232W	7	1	472900
YML124C	13	1	366900
YPR091C	16	492700	948066
YGR141W	7	393000	1035800
YIL030C	9	88400	439888
YEL057C	5	1	304600
YPL032C	16	1	792700
YGR094W	7	273600	1067400
YDL122W	4	1	657700
YHR064C	8	2200	494200
YNR048W	14	406500	784300
YGR109C	7	559400	1083200
YJR103W	10	430600	745751
YHR028C	8	1	418100
YGR156W	7	424200	1090900
YFR048W	6	1	270161
YGL169W	7	1	544200
YOL113W	15	1	499900
YLR343W	12	1	1077100
YOL084W	15	1	594900
YAL032C	1	1	230200
YGL145W	7	1	684200
YGL112C	7	1	688900
YHR137W	8	105900	562600
YOR021C	15	141900	617100
YBR230C	2	405400	813184
YER042W	5	1	544700
YBR187W	2	269600	813184
YER133W	5	1	576874
YMR198W	13	302700	924400
YMR201C	13	386500	769500
YOL006C	15	48800	629800
YOL021C	15	1	587700
YLR132C	12	316600	650200
YOR236W	15	585000	1091291
YER162C	5	1	576874
YOR020W-A	15	231800	582800
YNL255C	14	1	503700
YDR511W	4	1114600	1531900
YML011C	13	1	809200
YDL177C	4	1	544300
YBR068C	2	1	813184
YCR028C-A	3	1	235500
YHR102W	8	1	562600
YNL257C	14	1	368800
YER112W	5	1	576874
YDR043C	4	214200	978700
YMR250W	13	472400	912500
YER075C	5	1	510000
YJL187C	10	1	401700
YIR013C	9	350200	439888
YEL015W	5	1	540300
YBL103C	2	1	187800
YLR018C	12	1	465400
YKR085C	11	358500	666800
YHR187W	8	98100	562600
YBR020W	2	1	544400
YLR285C-A	12	416200	866400
YPL045W	16	116600	948066
YLR418C	12	722100	1078177
YPR013C	16	181500	836700
YOL078W	15	1	313000
YLR063W	12	29700	585700
YER059W	5	1	576874
YOR234C	15	504500	1051600
YPL230W	16	49800	387600
YGL111W	7	1	722300
YAL037C-A	1	1	230200
YBR289W	2	498300	813184
YHR139C	8	1	545900
YOR132W	15	265800	1046000
YKR093W	11	345700	666800
YOL066C	15	1	497900
YDR126W	4	354200	1215300
YPR133C	16	382300	948066
YMR221C	13	345000	923900
YGL167C	7	1	611600
YER124C	5	1	576874
YIL053W	9	13900	387800
YDL074C	4	1	749000
YER153C	5	295400	576874
YOR374W	15	821700	1091291
YJL190C	10	1	532700
YMR218C	13	454700	924400
YLL025W	12	1	339800
YCL007C	3	1	226900
YGR196C	7	594000	1090900
YOR269W	15	596000	1091291
YPL256C	16	1	294800
YDR032C	4	199500	833100
YKL201C	11	1	382700
YLL049W	12	1	410000
YOL026C	15	1	744600
YLR249W	12	1	1014400
YBL049W	2	1	461500
YGR016W	7	78000	1090900
YEL053C	5	1	210000
YHR211W	8	1	562600
YMR280C	13	474400	924400
YPR166C	16	563000	948066
YJL042W	10	25900	625400
YER037W	5	1	485100
YNL301C	14	1	312500
YKL145W	11	1	531700
YJL111W	10	1	484100
YCR014C	3	1	316600
YIR042C	9	214000	439888
YKR010C	11	221500	666800
YDL043C	4	1	740400
YGL184C	7	1	443800
YLL010C	12	1	376800
YNL160W	14	1	706300
YLR436C	12	745500	1078177
YLR158C	12	177600	584800
YKL114C	11	1	439800
YML024W	13	1	851100
YIL136W	9	1	340500
YML093W	13	10198	264355
YJR077C	10	120400	745751
YHR197W	8	177700	562600
YDL112W	4	1	458800
YBR002C	2	1	427900
YDR391C	4	907600	1496200
YPR106W	16	392600	948066
YPR004C	16	148300	854300
YDR276C	4	576200	1499100
YLR200W	12	341400	737900
YKL154W	11	1	626700
YPL228W	16	1	578800
YDR158W	4	301700	1081400
YKL092C	11	1	477700
YMR116C	13	279300	735800
YPL004C	16	145600	948066
YHR065C	8	1	562600
YOR164C	15	265400	993900
YLR107W	12	128000	791000
YNL047C	14	1	784300
YPL082C	16	1	765300
YDR256C	4	617000	1210100
YNL302C	14	1	462100
YGR283C	7	778900	1090900
YDL052C	4	1	1034000
YER175C	5	333000	576874
YKL135C	11	1	430000
YMR174C	13	297800	796100
YJL033W	10	1	655800
YML075C	13	1	318600
YOR182C	15	415100	1091291
YPL278C	16	1	146800
YIL088C	9	1	439888
YDR050C	4	236400	942500
YGR061C	7	357300	890900
YLL007C	12	1	280900
YLR052W	12	1	536900
YGR035W-A	7	18100	750100
YDR308C	4	911200	1477100
YNL312W	14	1	480200
YER011W	5	1	463100
YDR105C	4	260500	1120500
YOL152W	15	1	269700
YBL066C	2	1	432200
YPL241C	16	1	501900
YGL120C	7	1	695400
YLR145W	12	1	977400
YLR045C	12	1	652700
YDR169C	4	476200	1217500
YLR098C	12	11600	612700
YOR057W	15	105800	752200
YPR022C	16	391100	843700
YMR090W	13	248800	676700
YIR038C	9	237300	439888
YDL209C	4	1	516600
YDL134C	4	1	583700
YKR058W	11	275500	666800
YML062C	13	1	266200
YBR033W	2	1	581600
YPR108W	16	286200	948066
YDR369C	4	739400	1486700
YBR106W	2	240100	813184
YKL132C	11	1	362700
YJR035W	10	253100	745751
YIL130W	9	1	157600
YKL054C	11	1	572300
YAL062W	1	1	230200
YLR453C	12	796400	1078177
YHR171W	8	107300	562600
YHL044W	8	1	189900
YMR298W	13	324400	924400
YDR350C	4	813400	1409000
YDR258C	4	392300	1346800
YDR520C	4	1066600	1531900
YJL124C	10	1	526100
YER175W-A	5	330000	576874
YNL165W	14	1	538300
YJR051W	10	441600	718400
YKL094W	11	37400	472000
YNL022C	14	1	784300
YPR131C	16	398400	948066
YIL131C	9	1	296000
YJL109C	10	134400	244700
YBR146W	2	253000	813184
YDR318W	4	798000	1531900
YFL034W	6	1	270161
YDR374C	4	573400	1531900
YAL044W-A	1	1	151100
YDR453C	4	1036900	1514600
YER080W	5	1	537900
YJL164C	10	1	476800
YNL125C	14	1	784300
YJR019C	10	187900	745751
YNL030W	14	1	784300
YJR135C	10	330400	745751
YHR035W	8	1	435400
YFR032C-A	6	16000	270161
YNR001C	14	1	784300
YFR032C-B	6	1	270161
YKL184W	11	1	390500
YDR147W	4	521600	1098700
YHR200W	8	1	562600
YMR031C	13	157100	542500
YPL076W	16	70100	754400
YBL080C	2	1	320400
YMR076C	13	133700	642800
YGR205W	7	552700	1090900
YDL069C	4	1	824800
YLR154C-G	12	224100	1046100
YCL012C	3	51800	316600
YDL083C	4	1	578800
YJL051W	10	127400	604000
YOR120W	15	375800	1034200
YJR017C	10	244100	745751
YHR057C	8	1	491500
YBR045C	2	101400	579100
YJL106W	10	1	475000
YMR259C	13	297800	924400
YNL027W	14	369700	784300
YPL022W	16	130100	832800
YDR440W	4	1091400	1531900
YJL060W	10	67700	576400
YDL101C	4	24900	663900
YBL100W-C	2	1	646300
YJR154W	10	388100	745751
